PlanningKey	ItemReference	Family	EraAdmissions	ProductionRoute	Reused	InventoryFile	InventoryLine	BindingSourceFile	BindingSourceLine	BindingSourceKind	Material	CandidateComponents	RequiredTags	RequestedWearProfile	RequiredLayerWeight	MissingStockNames	ComponentCapabilities	ComponentCompositionIssues	OutfitReferences	AdditionalSkinBriefs	OpenRequirements	Validation	DependencySourceSha256
phelonion	medieval_eastern_phelonion	religious	industrial;modern;nuclear;information	H	true	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	361	DatabaseSeeder/Seeders/ItemSeeder.HistoricalClothingSources.cs	61	historical-source-provider	silk	["Holdable","Wear_Poncho","Destroyable_Clothing","Insulation_Moderate","Armour_LightClothing","Variable_FineColour"]	["Market / Clothing / Luxury Clothing","Functions / Worn Items / Bodywear"]			[]	["IAffectQuality","IArmour","IConditionDegradingComponent","IDestroyable","IHoldable","IInsulating","IVariable","IWearable"]	[]	["eastern_liturgy"]	["woven pattern","embroidered border"]	["Resolve actual attached/proposed component revisions and retain the historical owner and stable identity.","Repair missing/incompatible variable bindings and fixed-colour prose through managed source updates; conventional colours are outfit defaults.","Review exact coverage/layering and material-native finishes against every admitted outfit; historical source existence is not physical proof."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
sticharion	medieval_eastern_sticharion	religious	industrial;modern;nuclear;information	H	true	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	358	DatabaseSeeder/Seeders/ItemSeeder.HistoricalClothingSources.cs	61	historical-source-provider	linen	["Holdable","Variable_Colour","Wear_Robe_Layer_0_5_NonBulky","Destroyable_Clothing","Insulation_Moderate","Armour_LightClothing"]	["Market / Clothing / Luxury Clothing","Functions / Worn Items / Bodywear"]			[]	["IAffectQuality","IArmour","IConditionDegradingComponent","IDestroyable","IHoldable","IInsulating","IVariable","IWearable"]	[]	["eastern_liturgy"]	["embroidered hem"]	["Resolve actual attached/proposed component revisions and retain the historical owner and stable identity.","Repair missing/incompatible variable bindings and fixed-colour prose through managed source updates; conventional colours are outfit defaults.","Review exact coverage/layering and material-native finishes against every admitted outfit; historical source existence is not physical proof."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
silk_sari	medieval_fine_silk_sari	regional	industrial;modern;nuclear;information	H	true	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	381	DatabaseSeeder/Seeders/ItemSeeder.HistoricalClothingSources.cs	61	historical-source-provider	silk	["Holdable","Wear_Robe","Destroyable_Clothing","Insulation_Moderate","Armour_LightClothing","Variable_FineColour"]	["Market / Clothing / Luxury Clothing","Functions / Worn Items / Bodywear"]			[]	["IAffectQuality","IArmour","IConditionDegradingComponent","IDestroyable","IHoldable","IInsulating","IVariable","IWearable"]	[]	["sari_ceremonial"]	["brocade border","embroidered end","woven stripe"]	["Resolve actual attached/proposed component revisions and retain the historical owner and stable identity.","Repair missing/incompatible variable bindings and fixed-colour prose through managed source updates; conventional colours are outfit defaults.","Review exact coverage/layering and material-native finishes against every admitted outfit; historical source existence is not physical proof."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
kaupina	medieval_hindu_kaupina	underwear	industrial;modern;nuclear;information	H	true	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	365	DatabaseSeeder/Seeders/ItemSeeder.HistoricalClothingSources.cs	61	historical-source-provider	cotton	["Holdable","Variable_Colour","Wear_Loincloth","Destroyable_Clothing","Insulation_Minor","Armour_LightClothing"]	["Market / Clothing / Standard Clothing","Functions / Worn Items / Bodywear"]			[]	["IAffectQuality","IArmour","IConditionDegradingComponent","IDestroyable","IHoldable","IInsulating","IVariable","IWearable"]	[]	["indic_outdoor","indic_prayer"]	[]	["Resolve actual attached/proposed component revisions and retain the historical owner and stable identity.","Repair missing/incompatible variable bindings and fixed-colour prose through managed source updates; conventional colours are outfit defaults.","Review exact coverage/layering and material-native finishes against every admitted outfit; historical source existence is not physical proof."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
dhoti	medieval_hindu_white_priest_dhoti	regional	industrial;modern;nuclear;information	H	true	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	342	DatabaseSeeder/Seeders/ItemSeeder.HistoricalClothingSources.cs	61	historical-source-provider	cotton	["Holdable","Variable_Colour","Wear_Loincloth","Destroyable_Clothing","Insulation_Minor","Armour_LightClothing"]	["Market / Clothing / Standard Clothing","Functions / Worn Items / Bodywear"]			[]	["IAffectQuality","IArmour","IConditionDegradingComponent","IDestroyable","IHoldable","IInsulating","IVariable","IWearable"]	[]	["dhoti_dress","indic_outdoor","indic_prayer"]	["woven border","narrow stripe"]	["Resolve actual attached/proposed component revisions and retain the historical owner and stable identity.","Repair missing/incompatible variable bindings and fixed-colour prose through managed source updates; conventional colours are outfit defaults.","Review exact coverage/layering and material-native finishes against every admitted outfit; historical source existence is not physical proof."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
qamis	medieval_islamic_plain_imam_qamis	regional	industrial;modern;nuclear;information	H	true	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	341	DatabaseSeeder/Seeders/ItemSeeder.HistoricalClothingSources.cs	61	historical-source-provider	cotton	["Holdable","Variable_Colour","Wear_Robe","Destroyable_Clothing","Insulation_Moderate","Armour_LightClothing"]	["Market / Clothing / Standard Clothing","Functions / Worn Items / Bodywear"]			[]	["IAffectQuality","IArmour","IConditionDegradingComponent","IDestroyable","IHoldable","IInsulating","IVariable","IWearable"]	[]	["warm_qamis","zoroastrian_prayer"]	["embroidered neck","narrow woven stripe"]	["Resolve actual attached/proposed component revisions and retain the historical owner and stable identity.","Repair missing/incompatible variable bindings and fixed-colour prose through managed source updates; conventional colours are outfit defaults.","Review exact coverage/layering and material-native finishes against every admitted outfit; historical source existence is not physical proof."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
jain_robe	medieval_jain_white_ascetic_robe	religious	industrial;modern;nuclear;information	H	true	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	366	DatabaseSeeder/Seeders/ItemSeeder.HistoricalClothingSources.cs	61	historical-source-provider	cotton	["Holdable","Variable_Colour","Wear_Robe","Destroyable_Clothing","Insulation_Moderate","Armour_LightClothing"]	["Market / Clothing / Standard Clothing","Functions / Worn Items / Bodywear"]			[]	["IAffectQuality","IArmour","IConditionDegradingComponent","IDestroyable","IHoldable","IInsulating","IVariable","IWearable"]	[]	["jain_ascetic"]	[]	["Resolve actual attached/proposed component revisions and retain the historical owner and stable identity.","Repair missing/incompatible variable bindings and fixed-colour prose through managed source updates; conventional colours are outfit defaults.","Review exact coverage/layering and material-native finishes against every admitted outfit; historical source existence is not physical proof."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
jain_shoulder_wrap	medieval_jain_white_shoulder_wrap	religious	industrial;modern;nuclear;information	H	true	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	367	DatabaseSeeder/Seeders/ItemSeeder.HistoricalClothingSources.cs	61	historical-source-provider	cotton	["Holdable","Variable_Colour","Wear_Mantle","Destroyable_Clothing","Insulation_Moderate","Armour_HeavyClothing"]	["Market / Clothing / Standard Clothing","Functions / Worn Items / Bodywear"]			[]	["IAffectQuality","IArmour","IConditionDegradingComponent","IDestroyable","IHoldable","IInsulating","IVariable","IWearable"]	[]	["jain_ascetic"]	[]	["Resolve actual attached/proposed component revisions and retain the historical owner and stable identity.","Repair missing/incompatible variable bindings and fixed-colour prose through managed source updates; conventional colours are outfit defaults.","Review exact coverage/layering and material-native finishes against every admitted outfit; historical source existence is not physical proof."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
skullcap	medieval_jewish_skullcap	religious	industrial;modern;nuclear;information	H	true	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	340	DatabaseSeeder/Seeders/ItemSeeder.HistoricalClothingSources.cs	61	historical-source-provider	wool	["Holdable","Variable_Colour","Wear_Skullcap","Destroyable_Clothing","Insulation_Moderate","Armour_LightClothing"]	["Market / Clothing / Standard Clothing","Functions / Worn Items / Headwear"]			[]	["IAffectQuality","IArmour","IConditionDegradingComponent","IDestroyable","IHoldable","IInsulating","IVariable","IWearable"]	[]	["chinese_cool","jewish_prayer","westafrican_ceremonial"]	["embroidered edge","geometric stitching"]	["Resolve actual attached/proposed component revisions and retain the historical owner and stable identity.","Repair missing/incompatible variable bindings and fixed-colour prose through managed source updates; conventional colours are outfit defaults.","Review exact coverage/layering and material-native finishes against every admitted outfit; historical source existence is not physical proof."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
prayer_shawl	medieval_jewish_tallit_gadol	religious	industrial;modern;nuclear;information	H	true	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	338	DatabaseSeeder/Seeders/ItemSeeder.HistoricalClothingSources.cs	61	historical-source-provider	wool	["Holdable","Variable_2Colour","Wear_Mantle","Destroyable_Clothing","Insulation_Moderate","Armour_HeavyClothing"]	["Market / Clothing / Luxury Clothing","Functions / Worn Items / Bodywear"]			[]	["IAffectQuality","IArmour","IConditionDegradingComponent","IDestroyable","IHoldable","IInsulating","IVariable","IWearable"]	[]	["jewish_prayer"]	["striped border","embroidered edge"]	["Resolve actual attached/proposed component revisions and retain the historical owner and stable identity.","Repair missing/incompatible variable bindings and fixed-colour prose through managed source updates; conventional colours are outfit defaults.","Review exact coverage/layering and material-native finishes against every admitted outfit; historical source existence is not physical proof."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
small_prayer_garment	medieval_jewish_tallit_katan	religious	industrial;modern;nuclear;information	H	true	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	339	DatabaseSeeder/Seeders/ItemSeeder.HistoricalClothingSources.cs	61	historical-source-provider	wool	["Holdable","Variable_Colour","Wear_Vest","Destroyable_Clothing","Insulation_Moderate","Armour_LightClothing"]	["Market / Clothing / Standard Clothing","Functions / Worn Items / Bodywear"]			[]	["IAffectQuality","IArmour","IConditionDegradingComponent","IDestroyable","IHoldable","IInsulating","IVariable","IWearable"]	[]	["jewish_prayer"]	["bound edge"]	["Resolve actual attached/proposed component revisions and retain the historical owner and stable identity.","Repair missing/incompatible variable bindings and fixed-colour prose through managed source updates; conventional colours are outfit defaults.","Review exact coverage/layering and material-native finishes against every admitted outfit; historical source existence is not physical proof."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
amice	medieval_latin_amice	religious	industrial;modern;nuclear;information	H	true	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	353	DatabaseSeeder/Seeders/ItemSeeder.HistoricalClothingSources.cs	61	historical-source-provider	linen	["Holdable","Variable_Colour","Wear_Scarf","Destroyable_Clothing","Insulation_Moderate","Armour_LightClothing"]	["Market / Clothing / Standard Clothing","Functions / Worn Items / Bodywear"]			[]	["IAffectQuality","IArmour","IConditionDegradingComponent","IDestroyable","IHoldable","IInsulating","IVariable","IWearable"]	[]	["liturgical_deacon","liturgical_service"]	["embroidered border"]	["Resolve actual attached/proposed component revisions and retain the historical owner and stable identity.","Repair missing/incompatible variable bindings and fixed-colour prose through managed source updates; conventional colours are outfit defaults.","Review exact coverage/layering and material-native finishes against every admitted outfit; historical source existence is not physical proof."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
