unique_reference,sdesc,fdesc
earlymodern_jewellery_and_wreath_680,a star garnet wreath,The garnet wreath is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_car_ring_681,a radiating turquoise ring,The turquoise ring is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_car_signet_ring_682,a leaf-scroll jade ring,The jade ring is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_car_pendant_683,a sunburst quartz pendant,The quartz pendant is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_car_bead_necklace_684,a water-wave faience necklace,The faience necklace is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_car_chain_necklace_685,a knotted pewter necklace,The pewter necklace is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_car_bracelet_686,a flower-head copper bracelet,The copper bracelet is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_car_armlet_687,a star bronze armlet,The bronze armlet is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_car_anklet_688,a bird silver anklet,The silver anklet is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_car_earrings_689,a vine gold earrings,The gold earrings is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_car_brooch_690,a geometric brass brooch,The brass brooch is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_car_pin_691,a cloud glass pin,The glass pin is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_car_hairpin_692,a shell bone hairpin,The bone hairpin is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_car_circlet_693,a reed shell circlet,The shell circlet is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_car_diadem_694,a rosette ivory diadem,The ivory diadem is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_car_waist_chain_695,a checker pearl waist chain,The pearl waist chain is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_car_belt_ornament_696,a braided amber belt ornament,The amber belt ornament is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_car_badge_697,a radiating coral badge,The coral badge is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_car_temple_ring_698,a leaf-scroll garnet temple ring,The garnet temple ring is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_car_torc_699,a sunburst agate torc,The agate torc is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_car_wreath_700,a water-wave carnelian wreath,The carnelian wreath is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_gmt_ring_701,a sunburst brass ring,The brass ring is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_gmt_signet_ring_702,a water-wave glass ring,The glass ring is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_gmt_pendant_703,a knotted bone pendant,The bone pendant is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_gmt_bead_necklace_704,a flower-head shell necklace,The shell necklace is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_gmt_chain_necklace_705,a star ivory necklace,The ivory necklace is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_gmt_bracelet_706,a bird pearl bracelet,The pearl bracelet is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_gmt_armlet_707,a vine amber armlet,The amber armlet is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_gmt_anklet_708,a geometric coral anklet,The coral anklet is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_gmt_earrings_709,a cloud garnet earrings,The garnet earrings is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_gmt_brooch_710,a shell agate brooch,The agate brooch is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_gmt_pin_711,a reed carnelian pin,The carnelian pin is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_gmt_hairpin_712,a rosette lapis lazuli hairpin,The lapis lazuli hairpin is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_gmt_circlet_713,a checker turquoise circlet,The turquoise circlet is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
