StableReference	Layer	Domain	SourceFile	SourceLine	EraAdmissions	Material	Components	ProfileBindings	PriceEvidence	Craftable	Lifecycle	Validation	ResolvedNeutralComponents	CraftReferences	OutfitReferences	LifecycleTarget	CatalogueSourceSha256
industrialised_tools_repair_machinery_0016_reinforced_drill	shared-industrialised	Tools, repair and machinery	Items/tools-repair-machinery.items.tsv	17	industrial;modern;nuclear;information	tool steel	Holdable		industrial_tools	true		parsed;production-unreviewed	Holdable	craft_industrialised_tools_repair_machinery_0016_reinforced_drill			9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_tools_repair_machinery_0017_reinforced_lathe	shared-industrialised	Tools, repair and machinery	Items/tools-repair-machinery.items.tsv	18	industrial;modern;nuclear;information	mild steel	Holdable		industrial_tools	true		parsed;production-unreviewed	Holdable	craft_industrialised_tools_repair_machinery_0017_reinforced_lathe			9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_tools_repair_machinery_0018_reinforced_vise	shared-industrialised	Tools, repair and machinery	Items/tools-repair-machinery.items.tsv	19	industrial;modern;nuclear;information	cast iron	Holdable		industrial_tools	true		parsed;production-unreviewed	Holdable	craft_industrialised_tools_repair_machinery_0018_reinforced_vise			9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_tools_repair_machinery_0019_reinforced_plane	shared-industrialised	Tools, repair and machinery	Items/tools-repair-machinery.items.tsv	20	industrial;modern;nuclear;information	oak	Holdable		industrial_tools	true		parsed;production-unreviewed	Holdable	craft_industrialised_tools_repair_machinery_0019_reinforced_plane			9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_tools_repair_machinery_0020_reinforced_saw	shared-industrialised	Tools, repair and machinery	Items/tools-repair-machinery.items.tsv	21	industrial;modern;nuclear;information	tool steel	Holdable		industrial_tools	true	salvage	parsed;production-unreviewed	Holdable	craft_industrialised_tools_repair_machinery_0020_reinforced_saw		industrialised_tools_repair_machinery_0001_plain_scrap	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_tools_repair_machinery_0021_reinforced_press	shared-industrialised	Tools, repair and machinery	Items/tools-repair-machinery.items.tsv	22	industrial;modern;nuclear;information	mild steel	Holdable		industrial_tools	true		parsed;production-unreviewed	Holdable	craft_industrialised_tools_repair_machinery_0021_reinforced_press			9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_tools_repair_machinery_0022_reinforced_gauge	shared-industrialised	Tools, repair and machinery	Items/tools-repair-machinery.items.tsv	23	industrial;modern;nuclear;information	cast iron	Holdable		industrial_tools	true		parsed;production-unreviewed	Holdable	craft_industrialised_tools_repair_machinery_0022_reinforced_gauge			9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_tools_repair_machinery_0023_reinforced_anvil	shared-industrialised	Tools, repair and machinery	Items/tools-repair-machinery.items.tsv	24	industrial;modern;nuclear;information	oak	Holdable		industrial_tools	true		parsed;production-unreviewed	Holdable	craft_industrialised_tools_repair_machinery_0023_reinforced_anvil			9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_tools_repair_machinery_0024_reinforced_grinder	shared-industrialised	Tools, repair and machinery	Items/tools-repair-machinery.items.tsv	25	industrial;modern;nuclear;information	tool steel	Holdable		industrial_tools	true		parsed;production-unreviewed	Holdable	craft_industrialised_tools_repair_machinery_0024_reinforced_grinder			9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_tools_repair_machinery_0025_compact_scrap	shared-industrialised	Tools, repair and machinery	Items/tools-repair-machinery.items.tsv	26	industrial;modern;nuclear;information	mild steel	Holdable		industrial_tools	true	salvage	parsed;production-unreviewed	Holdable	craft_industrialised_tools_repair_machinery_0025_compact_scrap		industrialised_tools_repair_machinery_0001_plain_scrap	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_tools_repair_machinery_0026_compact_hammer	shared-industrialised	Tools, repair and machinery	Items/tools-repair-machinery.items.tsv	27	industrial;modern;nuclear;information	cast iron	Holdable		industrial_tools	true		parsed;production-unreviewed	Holdable	craft_industrialised_tools_repair_machinery_0026_compact_hammer			9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_tools_repair_machinery_0027_compact_wrench	shared-industrialised	Tools, repair and machinery	Items/tools-repair-machinery.items.tsv	28	industrial;modern;nuclear;information	oak	Holdable		industrial_tools	true		parsed;production-unreviewed	Holdable	craft_industrialised_tools_repair_machinery_0027_compact_wrench			9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_tools_repair_machinery_0028_compact_drill	shared-industrialised	Tools, repair and machinery	Items/tools-repair-machinery.items.tsv	29	industrial;modern;nuclear;information	tool steel	Holdable		industrial_tools	true		parsed;production-unreviewed	Holdable	craft_industrialised_tools_repair_machinery_0028_compact_drill			9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_tools_repair_machinery_0029_compact_lathe	shared-industrialised	Tools, repair and machinery	Items/tools-repair-machinery.items.tsv	30	industrial;modern;nuclear;information	mild steel	Holdable		industrial_tools	true		parsed;production-unreviewed	Holdable	craft_industrialised_tools_repair_machinery_0029_compact_lathe			9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_tools_repair_machinery_0030_compact_vise	shared-industrialised	Tools, repair and machinery	Items/tools-repair-machinery.items.tsv	31	industrial;modern;nuclear;information	cast iron	Holdable		industrial_tools	true	salvage	parsed;production-unreviewed	Holdable	craft_industrialised_tools_repair_machinery_0030_compact_vise		industrialised_tools_repair_machinery_0001_plain_scrap	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_tools_repair_machinery_0031_compact_plane	shared-industrialised	Tools, repair and machinery	Items/tools-repair-machinery.items.tsv	32	industrial;modern;nuclear;information	oak	Holdable		industrial_tools	true		parsed;production-unreviewed	Holdable	craft_industrialised_tools_repair_machinery_0031_compact_plane			9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_tools_repair_machinery_0032_compact_saw	shared-industrialised	Tools, repair and machinery	Items/tools-repair-machinery.items.tsv	33	industrial;modern;nuclear;information	tool steel	Holdable		industrial_tools	true		parsed;production-unreviewed	Holdable	craft_industrialised_tools_repair_machinery_0032_compact_saw			9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_tools_repair_machinery_0033_compact_press	shared-industrialised	Tools, repair and machinery	Items/tools-repair-machinery.items.tsv	34	industrial;modern;nuclear;information	mild steel	Holdable		industrial_tools	true		parsed;production-unreviewed	Holdable	craft_industrialised_tools_repair_machinery_0033_compact_press			9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_tools_repair_machinery_0034_compact_gauge	shared-industrialised	Tools, repair and machinery	Items/tools-repair-machinery.items.tsv	35	industrial;modern;nuclear;information	cast iron	Holdable		industrial_tools	true		parsed;production-unreviewed	Holdable	craft_industrialised_tools_repair_machinery_0034_compact_gauge			9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_tools_repair_machinery_0035_compact_anvil	shared-industrialised	Tools, repair and machinery	Items/tools-repair-machinery.items.tsv	36	industrial;modern;nuclear;information	oak	Holdable		industrial_tools	true	salvage	parsed;production-unreviewed	Holdable	craft_industrialised_tools_repair_machinery_0035_compact_anvil		industrialised_tools_repair_machinery_0001_plain_scrap	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_tools_repair_machinery_0036_compact_grinder	shared-industrialised	Tools, repair and machinery	Items/tools-repair-machinery.items.tsv	37	industrial;modern;nuclear;information	tool steel	Holdable		industrial_tools	true		parsed;production-unreviewed	Holdable	craft_industrialised_tools_repair_machinery_0036_compact_grinder			9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_tools_repair_machinery_0037_heavy_duty_scrap	shared-industrialised	Tools, repair and machinery	Items/tools-repair-machinery.items.tsv	38	industrial;modern;nuclear;information	mild steel	Holdable		industrial_tools	true		parsed;production-unreviewed	Holdable	craft_industrialised_tools_repair_machinery_0037_heavy_duty_scrap			9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_tools_repair_machinery_0038_heavy_duty_hammer	shared-industrialised	Tools, repair and machinery	Items/tools-repair-machinery.items.tsv	39	industrial;modern;nuclear;information	cast iron	Holdable		industrial_tools	true		parsed;production-unreviewed	Holdable	craft_industrialised_tools_repair_machinery_0038_heavy_duty_hammer			9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_tools_repair_machinery_0039_heavy_duty_wrench	shared-industrialised	Tools, repair and machinery	Items/tools-repair-machinery.items.tsv	40	industrial;modern;nuclear;information	oak	Holdable		industrial_tools	true		parsed;production-unreviewed	Holdable	craft_industrialised_tools_repair_machinery_0039_heavy_duty_wrench			9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_tools_repair_machinery_0040_heavy_duty_drill	shared-industrialised	Tools, repair and machinery	Items/tools-repair-machinery.items.tsv	41	industrial;modern;nuclear;information	tool steel	Holdable		industrial_tools	true	salvage	parsed;production-unreviewed	Holdable	craft_industrialised_tools_repair_machinery_0040_heavy_duty_drill		industrialised_tools_repair_machinery_0001_plain_scrap	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_tools_repair_machinery_0041_heavy_duty_lathe	shared-industrialised	Tools, repair and machinery	Items/tools-repair-machinery.items.tsv	42	industrial;modern;nuclear;information	mild steel	Holdable		industrial_tools	true		parsed;production-unreviewed	Holdable	craft_industrialised_tools_repair_machinery_0041_heavy_duty_lathe			9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_tools_repair_machinery_0042_heavy_duty_vise	shared-industrialised	Tools, repair and machinery	Items/tools-repair-machinery.items.tsv	43	industrial;modern;nuclear;information	cast iron	Holdable		industrial_tools	true		parsed;production-unreviewed	Holdable	craft_industrialised_tools_repair_machinery_0042_heavy_duty_vise			9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_tools_repair_machinery_0043_heavy_duty_plane	shared-industrialised	Tools, repair and machinery	Items/tools-repair-machinery.items.tsv	44	industrial;modern;nuclear;information	oak	Holdable		industrial_tools	true		parsed;production-unreviewed	Holdable	craft_industrialised_tools_repair_machinery_0043_heavy_duty_plane			9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_tools_repair_machinery_0044_heavy_duty_saw	shared-industrialised	Tools, repair and machinery	Items/tools-repair-machinery.items.tsv	45	industrial;modern;nuclear;information	tool steel	Holdable		industrial_tools	true		parsed;production-unreviewed	Holdable	craft_industrialised_tools_repair_machinery_0044_heavy_duty_saw			9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_tools_repair_machinery_0045_heavy_duty_press	shared-industrialised	Tools, repair and machinery	Items/tools-repair-machinery.items.tsv	46	industrial;modern;nuclear;information	mild steel	Holdable		industrial_tools	true	salvage	parsed;production-unreviewed	Holdable	craft_industrialised_tools_repair_machinery_0045_heavy_duty_press		industrialised_tools_repair_machinery_0001_plain_scrap	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_tools_repair_machinery_0046_heavy_duty_gauge	shared-industrialised	Tools, repair and machinery	Items/tools-repair-machinery.items.tsv	47	industrial;modern;nuclear;information	cast iron	Holdable		industrial_tools	true		parsed;production-unreviewed	Holdable	craft_industrialised_tools_repair_machinery_0046_heavy_duty_gauge			9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_tools_repair_machinery_0047_heavy_duty_anvil	shared-industrialised	Tools, repair and machinery	Items/tools-repair-machinery.items.tsv	48	industrial;modern;nuclear;information	oak	Holdable		industrial_tools	true		parsed;production-unreviewed	Holdable	craft_industrialised_tools_repair_machinery_0047_heavy_duty_anvil			9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_tools_repair_machinery_0048_heavy_duty_grinder	shared-industrialised	Tools, repair and machinery	Items/tools-repair-machinery.items.tsv	49	industrial;modern;nuclear;information	tool steel	Holdable		industrial_tools	true		parsed;production-unreviewed	Holdable	craft_industrialised_tools_repair_machinery_0048_heavy_duty_grinder			9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_tools_repair_machinery_0049_folding_scrap	shared-industrialised	Tools, repair and machinery	Items/tools-repair-machinery.items.tsv	50	industrial;modern;nuclear;information	mild steel	Holdable		industrial_tools	true		parsed;production-unreviewed	Holdable	craft_industrialised_tools_repair_machinery_0049_folding_scrap			9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_tools_repair_machinery_0050_folding_hammer	shared-industrialised	Tools, repair and machinery	Items/tools-repair-machinery.items.tsv	51	industrial;modern;nuclear;information	cast iron	Holdable		industrial_tools	true	salvage	parsed;production-unreviewed	Holdable	craft_industrialised_tools_repair_machinery_0050_folding_hammer		industrialised_tools_repair_machinery_0001_plain_scrap	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_tools_repair_machinery_0051_folding_wrench	shared-industrialised	Tools, repair and machinery	Items/tools-repair-machinery.items.tsv	52	industrial;modern;nuclear;information	oak	Holdable		industrial_tools	true		parsed;production-unreviewed	Holdable	craft_industrialised_tools_repair_machinery_0051_folding_wrench			9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_tools_repair_machinery_0052_folding_drill	shared-industrialised	Tools, repair and machinery	Items/tools-repair-machinery.items.tsv	53	industrial;modern;nuclear;information	tool steel	Holdable		industrial_tools	true		parsed;production-unreviewed	Holdable	craft_industrialised_tools_repair_machinery_0052_folding_drill			9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
