unique_reference,sdesc,fdesc
renaissance_door_nac_hatch_629,a braided oak service hatch,"The oak service hatch is framed with a firm outer rail and a braided worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_nac_wicket_630,a leaf-scroll cedar wicket gate,"The cedar wicket gate is framed with a firm outer rail and a leaf-scroll worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_nac_panel_door_631,a water-wave cedar door leaf,"The cedar door leaf is framed with a firm outer rail and a water-wave worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_nac_braced_door_632,a flower-head teak braced door,"The teak braced door is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_nac_lockable_door_633,a bird wood lockable door,"The wood lockable door is framed with a firm outer rail and a bird worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_nac_master_warded_lock_634,a star copper master warded lock,"The copper master warded lock has a star worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_nac_warded_key_635,a bird pewter warded key,"The pewter warded key has a bird worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_nac_ring_key_636,a vine wrought iron ring bow key,"The wrought iron ring bow key has a vine worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_nac_door_latch_637,a geometric bronze door latch,"The bronze door latch has a geometric worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_nac_gate_dropbar_638,a cloud brass gate drop bar,"The brass gate drop bar has a cloud worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_nac_door_bar_639,a shell copper door bar,"The copper door bar has a shell worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_nac_portcullis_pawl_640,a reed pewter winch pawl,"The pewter winch pawl has a reed worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_nac_hasp_641,a rosette wrought iron iron hasp,"The wrought iron iron hasp has a rosette worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_nac_hook_latch_642,a checker bronze hook latch,"The bronze hook latch has a checker worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_nac_strike_plate_643,a braided brass strike plate,"The brass strike plate has a braided worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_nac_hinge_pair_644,a radiating copper hinge pair,"The copper hinge pair has a radiating worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_col_panel_door_645,a cloud pine door leaf,"The pine door leaf is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_col_braced_door_646,a reed cedar braced door,"The cedar braced door is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_col_lockable_door_647,a checker teak lockable door,"The teak lockable door is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_col_secure_door_648,a radiating wood secure door,"The wood secure door is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_col_shutter_649,a sunburst oak shuttered opening,"The oak shuttered opening is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_col_screen_650,a knotted cedar screen door,"The cedar screen door is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_col_lattice_gate_651,a star teak lattice gate,"The teak lattice gate is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_col_courtyard_gate_652,a vine wrought iron courtyard gate,"The wrought iron courtyard gate is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_col_warehouse_gate_653,a cloud bronze warehouse gate,"The bronze warehouse gate is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_col_garden_gate_654,a reed oak garden gate,"The oak garden gate is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_col_grille_655,a checker brass metal grille,"The brass metal grille is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_col_barrier_656,a radiating wrought iron barred barrier,"The wrought iron barred barrier is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_col_hatch_657,a sunburst teak service hatch,"The teak service hatch is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_col_wicket_658,a knotted bronze wicket gate,"The bronze wicket gate is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_col_panel_door_659,a star oak door leaf,"The oak door leaf is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
