unique_reference,sdesc,fdesc
renaissance_jewellery_nac_ring_661,a bird amber ring,The amber ring is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nac_signet_ring_662,a vine coral ring,The coral ring is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nac_pendant_663,a geometric garnet pendant,The garnet pendant is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nac_bead_necklace_664,a cloud agate necklace,The agate necklace is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nac_chain_necklace_665,a shell carnelian necklace,The carnelian necklace is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nac_bracelet_666,a reed lapis lazuli bracelet,The lapis lazuli bracelet is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nac_armlet_667,a rosette turquoise armlet,The turquoise armlet is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nac_anklet_668,a checker jade anklet,The jade anklet is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nac_earrings_669,a braided quartz earrings,The quartz earrings is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nac_brooch_670,a radiating faience brooch,The faience brooch is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nac_pin_671,a leaf-scroll pewter pin,The pewter pin is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nac_hairpin_672,a sunburst copper hairpin,The copper hairpin is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nac_circlet_673,a water-wave bronze circlet,The bronze circlet is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nac_diadem_674,a knotted silver diadem,The silver diadem is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nac_waist_chain_675,a flower-head gold waist chain,The gold waist chain is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nac_belt_ornament_676,a star brass belt ornament,The brass belt ornament is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nac_badge_677,a bird glass badge,The glass badge is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nac_temple_ring_678,a vine bone temple ring,The bone temple ring is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nac_torc_679,a geometric shell torc,The shell torc is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nac_wreath_680,a cloud ivory wreath,The ivory wreath is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nac_prayer_beads_681,a shell pearl prayer bead strand,The pearl prayer bead strand is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nac_devotional_medal_682,a reed amber devotional medal,The amber devotional medal is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nac_devotional_badge_683,a rosette coral devotional badge,The coral devotional badge is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nac_prayer_cord_684,a checker linen prayer cord,The linen prayer cord is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_nac_votive_token_685,a braided agate votive token,"The agate votive token has a compact braided face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_nac_scripture_box_686,a radiating carnelian small scripture box,"The carnelian small scripture box has a compact radiating face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_nac_offering_bowl_687,a leaf-scroll silver offering bowl,"The silver offering bowl has a compact leaf-scroll face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_nac_incense_holder_688,a sunburst pewter incense holder,"The pewter incense holder has a compact sunburst face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_nac_portable_panel_689,a water-wave wood small devotional panel,"The wood small devotional panel has a compact water-wave face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
