StableKey	EraAdmissions	Category	Trait	MinimumTraitValue	Difficulty	ProductStableReference	InputMaterial	InputGrams
craft_industrial_logistics_retail_hospitality_0005_compact_counter	industrial	Logistics, retail and hospitality	Labouring	0	Normal	industrial_logistics_retail_hospitality_0005_compact_counter	cotton	2258
craft_industrial_logistics_retail_hospitality_0006_compact_scale	industrial	Logistics, retail and hospitality	Labouring	0	Normal	industrial_logistics_retail_hospitality_0006_compact_scale	oak	2299
craft_industrial_logistics_retail_hospitality_0007_compact_ticket	industrial	Logistics, retail and hospitality	Labouring	0	Normal	industrial_logistics_retail_hospitality_0007_compact_ticket	mild steel	2340
craft_industrial_logistics_retail_hospitality_0008_compact_basket	industrial	Logistics, retail and hospitality	Labouring	0	Normal	industrial_logistics_retail_hospitality_0008_compact_basket	paper	2380
craft_industrial_logistics_retail_hospitality_0009_compact_case	industrial	Logistics, retail and hospitality	Labouring	0	Normal	industrial_logistics_retail_hospitality_0009_compact_case	cotton	2421
craft_industrial_logistics_retail_hospitality_0010_compact_sign	industrial	Logistics, retail and hospitality	Labouring	0	Normal	industrial_logistics_retail_hospitality_0010_compact_sign	oak	2462
craft_industrial_logistics_retail_hospitality_0011_heavy_duty_waste	industrial	Logistics, retail and hospitality	Labouring	0	Normal	industrial_logistics_retail_hospitality_0011_heavy_duty_waste	mild steel	2502
craft_industrial_logistics_retail_hospitality_0012_heavy_duty_crate	industrial	Logistics, retail and hospitality	Labouring	0	Normal	industrial_logistics_retail_hospitality_0012_heavy_duty_crate	paper	2543
craft_industrial_logistics_retail_hospitality_0013_heavy_duty_trolley	industrial	Logistics, retail and hospitality	Labouring	0	Normal	industrial_logistics_retail_hospitality_0013_heavy_duty_trolley	cotton	2584
craft_industrialised_science_education_0001_plain_waste	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0001_plain_waste	glass	2207
craft_industrialised_science_education_0002_plain_specimen	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0002_plain_specimen	paper	2247
craft_industrialised_science_education_0003_plain_slide	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0003_plain_slide	oak	2288
craft_industrialised_science_education_0004_plain_flask	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0004_plain_flask	mild steel	2329
craft_industrialised_science_education_0005_plain_beaker	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0005_plain_beaker	glass	2369
craft_industrialised_science_education_0006_plain_model	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0006_plain_model	paper	2410
craft_industrialised_science_education_0007_plain_chart	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0007_plain_chart	oak	2451
craft_industrialised_science_education_0008_plain_pointer	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0008_plain_pointer	mild steel	2492
craft_industrialised_science_education_0009_plain_balance	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0009_plain_balance	glass	2532
craft_industrialised_science_education_0010_plain_case	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0010_plain_case	paper	2573
craft_industrialised_science_education_0011_reinforced_waste	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0011_reinforced_waste	oak	2614
craft_industrialised_science_education_0012_reinforced_specimen	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0012_reinforced_specimen	mild steel	2654
craft_industrialised_science_education_0013_reinforced_slide	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0013_reinforced_slide	glass	2695
craft_industrialised_science_education_0014_reinforced_flask	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0014_reinforced_flask	paper	2736
craft_industrialised_science_education_0015_reinforced_beaker	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0015_reinforced_beaker	oak	2776
craft_industrialised_science_education_0016_reinforced_model	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0016_reinforced_model	mild steel	2817
craft_industrialised_science_education_0017_reinforced_chart	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0017_reinforced_chart	glass	2858
craft_industrialised_science_education_0018_reinforced_pointer	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0018_reinforced_pointer	paper	2899
craft_industrialised_science_education_0019_reinforced_balance	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0019_reinforced_balance	oak	2939
craft_industrialised_science_education_0020_reinforced_case	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0020_reinforced_case	mild steel	2980
craft_industrialised_science_education_0021_compact_waste	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0021_compact_waste	glass	3021
craft_industrialised_science_education_0022_compact_specimen	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0022_compact_specimen	paper	3061
craft_industrialised_science_education_0023_compact_slide	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0023_compact_slide	oak	3102
craft_industrialised_science_education_0024_compact_flask	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0024_compact_flask	mild steel	3143
craft_industrialised_science_education_0025_compact_beaker	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0025_compact_beaker	glass	3183
craft_industrialised_science_education_0026_compact_model	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0026_compact_model	paper	3224
craft_industrialised_science_education_0027_compact_chart	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0027_compact_chart	oak	3265
craft_industrialised_science_education_0028_compact_pointer	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0028_compact_pointer	mild steel	3306
craft_industrialised_science_education_0029_compact_balance	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0029_compact_balance	glass	3346
craft_industrialised_science_education_0030_compact_case	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0030_compact_case	paper	3387
craft_industrialised_science_education_0031_heavy_duty_waste	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0031_heavy_duty_waste	oak	3428
craft_industrialised_science_education_0032_heavy_duty_specimen	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0032_heavy_duty_specimen	mild steel	3468
craft_industrialised_science_education_0033_heavy_duty_slide	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0033_heavy_duty_slide	glass	3509
craft_industrialised_science_education_0034_heavy_duty_flask	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0034_heavy_duty_flask	paper	3550
craft_industrialised_science_education_0035_heavy_duty_beaker	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0035_heavy_duty_beaker	oak	3590
craft_industrialised_science_education_0036_heavy_duty_model	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0036_heavy_duty_model	mild steel	3631
craft_industrialised_science_education_0037_heavy_duty_chart	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0037_heavy_duty_chart	glass	3672
craft_industrialised_science_education_0038_heavy_duty_pointer	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0038_heavy_duty_pointer	paper	3713
craft_industrialised_science_education_0039_heavy_duty_balance	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0039_heavy_duty_balance	oak	3753
craft_industrialised_science_education_0040_heavy_duty_case	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0040_heavy_duty_case	mild steel	3794
craft_industrialised_science_education_0041_folding_waste	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0041_folding_waste	glass	3835
craft_industrialised_science_education_0042_folding_specimen	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0042_folding_specimen	paper	3875
craft_industrialised_science_education_0043_folding_slide	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0043_folding_slide	oak	3916
craft_industrialised_science_education_0044_folding_flask	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0044_folding_flask	mild steel	3957
craft_industrialised_science_education_0045_folding_beaker	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0045_folding_beaker	glass	3997
craft_industrialised_science_education_0046_folding_model	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0046_folding_model	paper	4038
craft_industrialised_science_education_0047_folding_chart	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0047_folding_chart	oak	4079
craft_industrialised_science_education_0048_folding_pointer	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0048_folding_pointer	mild steel	4120
craft_industrialised_science_education_0049_folding_balance	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0049_folding_balance	glass	4160
craft_industrialised_science_education_0050_folding_case	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0050_folding_case	paper	4201
craft_industrialised_science_education_0051_portable_waste	industrial;modern;nuclear;information	Science and education	Labouring	0	Normal	industrialised_science_education_0051_portable_waste	oak	4242
craft_industrial_science_education_0001_stackable_waste	industrial	Science and education	Labouring	0	Normal	industrial_science_education_0001_stackable_waste	glass	2207
craft_industrial_science_education_0002_stackable_specimen	industrial	Science and education	Labouring	0	Normal	industrial_science_education_0002_stackable_specimen	paper	2247
craft_industrial_science_education_0003_stackable_slide	industrial	Science and education	Labouring	0	Normal	industrial_science_education_0003_stackable_slide	oak	2288
craft_industrial_science_education_0004_stackable_flask	industrial	Science and education	Labouring	0	Normal	industrial_science_education_0004_stackable_flask	mild steel	2329
craft_industrial_science_education_0005_stackable_beaker	industrial	Science and education	Labouring	0	Normal	industrial_science_education_0005_stackable_beaker	glass	2369
craft_industrial_science_education_0006_stackable_model	industrial	Science and education	Labouring	0	Normal	industrial_science_education_0006_stackable_model	paper	2410
